Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Al
0.8,0.0,4.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5
1.25,0.25,0.2,0.1,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.775
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625
0.3,0.35,0.2,0.45,1.5,0.3,4.5,0.1,0.2,0.25,0.0,0.0,0.0,0.0,0.0,91.85
0.8,0.0,4.4,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.35
0.0,0.93,2.23,0.0,1.21,0.0,0.0,0.0,0.0,0.3,0.0,1.09,0.0,0.3,0.0,93.94
0.4,0.075,0.2,0.05,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6
0.35,1.35,2.3,0.2,1.6,0.0,0.3,0.0,0.06,0.0,0.0,1.35,0.0,0.0,0.0,92.49
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,87.7013
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,93.25
0.05,0.2,5.11,0.05,0.96,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.61,92.97
1.0,0.25,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.45
0.0,0.0,2.2,0.0,2.5,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7
0.06,0.12,6.0,0.18,0.3,0.0,0.0,0.0,0.06,0.2,0.0,0.0,0.0,0.0,0.0,93.08
0.5,0.7,4.0,0.7,0.7,0.1,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,92.8
0.09,0.23,4.4,0.64,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.29
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625
0.8,0.175,0.1,0.15,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15
0.7,0.5,4.45,0.8,0.5,0.1,0.25,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.0,92.4
0.0,0.0,1.1,0.0,0.61,0.0,2.08,0.0,0.0,0.12,2.38,0.0,0.0,0.0,0.0,93.71
0.45,0.1,0.1,0.1,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.775
0.175,1.1,2.3,0.0,1.55,0.0,0.1,0.0,0.07,0.0,0.0,1.05,0.0,0.0,0.0,93.655
0.2,0.3,1.55,0.15,2.6,0.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5
0.8,0.456,0.321,0.212,0.91,0.021,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.102
0.0,0.05,3.98,0.3,1.16,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8
0.13,0.24,4.31,0.56,1.6,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.07
0.0,0.0,2.97,0.56,1.98,0.11,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.6,93.37
1.0,0.35,0.35,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8
0.8,0.456,0.321,0.212,0.91,0.021,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.102
0.365,0.25,0.1,0.03,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68
0.85,0.35,0.275,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.075
0.45,0.2,0.1,0.1,0.475,0.05,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,98.375
0.0,0.0,0.17,0.0,2.58,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,89.83
0.29,0.42,4.2,0.63,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2
0.0,0.0,2.24,0.0,1.95,0.0,7.82,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,87.83
0.0,0.0,4.4,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5
0.03,0.08,1.18,0.51,2.41,0.1,6.57,0.0,0.05,0.16,0.0,0.0,0.001,0.0,0.0,88.909
0.07,0.17,4.58,0.64,1.47,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.97
0.8,0.25,0.375,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.475
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,98.075
0.0,0.0,0.0,0.0,0.6,0.4,7.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,91.85
0.8,0.0,4.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
0.18,0.11,0.33,0.32,1.98,0.0,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,91.03
0.0,0.0,1.6,0.0,2.5,0.25,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05
1.0,0.5,0.1,0.7,0.9,0.25,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,96.25
0.6,0.35,0.5,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4
0.7,0.65,4.3,0.6,0.6,0.0,0.3,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,92.65
0.9,0.25,0.55,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,87.7013
0.0,0.0,0.75,0.0,1.76,0.0,2.22,0.0,0.0,0.12,2.59,0.0,0.0,0.0,0.0,92.56
0.8,0.35,0.1,0.15,0.625,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,97.675
1.0,0.35,0.35,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8
0.4,0.5,1.6,0.3,2.5,0.23,5.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,88.67
0.01,0.08,5.64,0.33,0.23,0.0,0.0,0.09,0.11,0.15,0.0,0.0,0.0,0.0,0.0,93.36
0.0,0.0,0.37,0.28,1.96,0.0,5.45,0.0,0.0,0.11,0.0,0.0,0.0,0.26,0.0,91.57
0.0,0.0,4.75,0.26,0.8,0.0,0.0,0.0,0.05,0.16,0.0,0.0,0.0,0.0,0.14,93.79
0.9,0.2,0.775,0.05,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.675
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,89.33
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,89.33
1.0,0.35,0.35,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8
1.0,0.1,0.9,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55
0.9,0.5,0.35,0.2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.425
0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.12,2.49,0.0,0.0,0.0,0.0,95.45
0.35,0.4,0.275,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.275
0.25,0.3,6.3,0.3,0.05,0.0,0.0,0.1,0.14,0.175,0.0,0.0,0.0,0.0,0.0,92.385
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,87.7013
0.06,0.08,1.65,0.04,1.5,0.04,7.5,0.0,0.06,0.115,0.0,0.0,0.0,0.0,0.0,88.955
0.45,0.175,0.25,0.125,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4
0.365,0.25,0.1,0.03,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68
0.05,0.0,5.54,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.07
0.4,0.175,0.1,0.1,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.55
0.8,0.25,0.375,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.475
0.7,0.5,4.45,0.8,0.5,0.1,0.25,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.0,92.4
0.0,0.0,5.3,0.38,0.79,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.61,92.72
0.14,0.0,3.6,0.52,2.3,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,91.84
0.0,0.0,2.24,0.0,1.95,0.0,7.82,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,87.83
0.15,0.2,1.6,0.1,2.5,0.23,5.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,89.52
0.4,0.075,0.2,0.05,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6
0.43,0.31,0.31,0.05,0.94,0.13,0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,97.6
0.03,0.06,1.18,0.0,2.46,0.0,6.72,0.0,0.05,0.18,0.0,0.0,0.002,0.0,0.0,89.318
0.8,0.0,4.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5
0.5,0.5,2.6,0.25,0.45,0.1,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,95.2
0.8,0.456,0.321,0.212,0.91,0.021,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.102
0.5,0.7,4.0,0.7,0.7,0.1,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,92.8
0.1,0.2,4.2,0.91,1.4,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.16
0.2,0.3,6.3,0.3,0.02,0.0,0.1,0.1,0.06,0.175,0.0,0.0,0.0,0.0,0.0,92.44500000000001
0.0,0.0,0.75,0.0,1.76,0.0,2.22,0.0,0.0,0.12,2.59,0.0,0.0,0.0,0.0,92.56
0.0,0.0,0.17,0.0,2.58,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,89.83
0.0,0.15,5.89,0.36,0.01,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,93.46
1.0,0.1,0.9,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55
0.0,0.0,0.75,0.0,1.76,0.0,2.22,0.0,0.0,0.12,2.59,0.0,0.0,0.0,0.0,92.56
0.35,0.4,0.275,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.275
0.25,0.35,1.55,0.2,2.45,0.16,7.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,87.24
0.0,0.0,5.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
1.0,0.25,0.8,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.35
0.0,0.0,6.45,0.29,0.65,0.0,0.0,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.46,91.87
0.01,0.08,5.64,0.33,0.23,0.0,0.0,0.09,0.11,0.15,0.0,0.0,0.0,0.0,0.0,93.36
0.4,0.075,0.2,0.05,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,89.33
0.0,0.0,5.3,0.38,0.79,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.61,92.72
0.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9
0.3,0.35,0.2,0.45,1.5,0.3,4.5,0.1,0.2,0.25,0.0,0.0,0.0,0.0,0.0,91.85
0.575,0.1,0.15,0.085,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.74
0.4,0.25,0.2,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15
0.4,0.5,1.6,0.3,2.5,0.23,5.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,88.67
0.0,0.0,1.6,0.0,2.4,0.16,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14
1.0,0.1875,0.6,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8125
0.5,0.7,4.0,0.7,0.6,0.1,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,93.0
0.0,0.0,3.7,0.3,0.37,0.0,0.5,0.0,0.0,0.14,1.5,0.0,0.0,0.0,0.0,93.49
0.0,0.0,4.17,0.0,0.41,0.0,0.0,0.0,0.0,0.12,1.1,0.0,0.0,0.0,0.0,94.2
1.0,0.25,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.45
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,92.95
0.0,0.0,4.32,0.49,1.42,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,93.4
0.0,0.0,0.22,0.0,2.46,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.52
0.0,0.05,3.98,0.3,1.16,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.74
0.7,0.25,0.8,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.45
1.0,0.25,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05
0.1,0.24,4.64,0.61,1.61,0.0,0.2,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.0,92.3
0.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9
0.0,0.08,4.57,0.61,1.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33
0.0,0.0,4.36,0.5,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.59
0.8,0.175,0.1,0.15,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15
0.5,0.5,4.5,0.58,1.5,0.01,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,92.01
0.0,0.0,0.0,0.35,1.98,0.0,5.42,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,92.01
0.35,0.4,2.1,0.2,3.0,0.265,7.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,86.08500000000001
0.3,0.4,4.37,0.6,1.29,0.05,0.075,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,92.906
0.9,1.0,4.0,0.2,0.675,0.1,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.875
1.15,0.25,0.325,0.75,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.675
0.8,0.25,0.375,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.475
0.0,0.0,1.2,0.0,2.5,0.0,0.0,0.0,0.0,0.12,2.5,0.0,0.0,0.0,0.0,93.68
0.082,0.35,0.12,0.3,2.3,0.0,5.2,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,91.518
0.02,0.04,1.79,0.0,1.5,0.0,7.41,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,89.11
1.35,0.25,0.275,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.575
0.5,0.5,1.6,0.15,2.5,0.23,5.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,88.82
0.7,0.25,0.1,0.03,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.17
1.0,0.25,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05
0.0,0.0,5.65,0.44,0.38,0.0,0.0,0.0,0.07,0.17,0.0,0.0,0.0,0.0,0.0,93.29
0.05,0.16,5.9,0.29,0.22,0.0,0.0,0.0,0.06,0.19,0.0,0.0,0.0,0.0,0.0,93.13
0.04,0.05,4.22,0.0,0.54,0.0,0.0,0.0,0.0,0.16,1.31,0.0,0.0,0.0,0.0,93.68
0.5,0.0,4.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2
0.02,0.04,1.79,0.0,1.5,0.0,7.41,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,89.11
0.0,0.0,2.0,0.0,2.8,0.23,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.17
0.1,0.1,6.6,0.29,0.03,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,92.68
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,87.7013
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,87.7013
1.0,0.1,0.9,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625
0.0,0.1,5.9,0.36,0.01,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,93.49
3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,92.95
0.35,1.2,2.2,0.2,1.6,0.0,0.3,0.0,0.06,0.0,0.0,1.2,0.0,0.0,0.0,92.89
0.05,0.05,1.02,0.33,1.43,0.0,3.56,0.0,0.0,0.12,2.12,0.0,0.0,0.0,0.0,91.32
0.55,0.2,0.275,0.275,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.85
0.6,0.37,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.605
