Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.050098,0.048508,1.475124,0.015250,2.588346,0.093334,7.211083,0.150559,0.291935,0.172020,0.000000,0.157135,0.000643,0.110687,0.539634,0.439103,0.242036,86.414507,460.823809,126.239051,25.456459,703.527340
0.040764,0.049666,1.486569,0.016986,2.966926,0.181972,7.205317,0.158000,0.012329,0.174150,0.000000,0.145102,0.000410,0.258531,0.504079,0.412908,0.335376,86.050915,461.054939,123.456048,25.891803,703.070875
0.046134,0.027559,1.439303,0.063342,2.586405,0.190802,7.062043,0.156591,0.011209,0.183517,0.000000,0.142363,0.000765,0.224592,0.550056,0.482109,0.252339,86.580871,468.705566,120.452728,24.152321,702.776005
0.000000,0.049443,1.487741,0.017186,2.587851,0.191469,7.188955,0.154995,0.000000,0.172108,0.000000,0.167589,0.000766,0.198708,0.523560,0.365130,0.240875,86.653624,461.014117,106.417565,25.904105,702.603894
0.043724,0.050056,1.326289,0.013435,3.078284,0.190047,7.599627,0.157077,0.007549,0.171579,0.000000,0.159646,0.000695,0.191038,0.538092,0.392708,0.304438,85.775715,461.290541,123.997866,24.576151,702.602379
0.043504,0.049740,1.317621,0.013497,2.769204,0.189835,7.585271,0.158000,0.007525,0.171633,0.000000,0.157196,0.000717,0.184612,0.442486,0.448450,0.272388,86.188322,461.252846,124.061763,24.443308,702.455420
0.050073,0.047543,1.452019,0.000000,2.673589,0.178200,7.734559,0.150616,0.009395,0.179687,0.000000,0.162210,0.000819,0.190216,0.518767,0.390432,0.209742,86.052132,439.683499,122.532235,27.021165,702.412926
0.000000,0.049378,1.462247,0.016909,2.587716,0.191596,7.172300,0.156489,0.012984,0.172021,0.000000,0.187829,0.000738,0.138665,0.570515,0.350756,0.228005,86.701851,461.073666,122.559567,25.949253,702.404183
0.050101,0.049344,1.496934,0.097162,2.588063,0.062207,7.414492,0.155156,0.000000,0.168251,0.000000,0.169846,0.000756,0.177073,0.431832,0.397528,0.327276,86.413980,461.082909,123.338114,25.571124,702.374069
0.050104,0.049442,1.363385,0.001431,2.587731,0.191588,7.135020,0.156344,0.013047,0.172021,0.000000,0.169511,0.001475,0.210092,0.521305,0.366849,0.210896,86.799760,471.077960,122.571509,25.942736,702.338387
0.050098,0.000000,1.470372,0.016267,2.588348,0.191003,7.300721,0.143279,0.014349,0.171685,0.000000,0.171669,0.000929,0.263186,0.531440,0.438973,0.245644,86.402036,461.391739,125.116163,24.431749,701.586341
0.041858,0.049236,1.485377,0.000000,2.684388,0.191530,7.506953,0.151203,0.000000,0.193338,0.000000,0.153146,0.000782,0.183063,0.523961,0.365149,0.241847,86.228169,461.951454,123.180955,29.879601,701.530804
0.050275,0.048933,1.467819,0.016900,2.533077,0.191582,7.173786,0.156314,0.013040,0.172015,0.000000,0.152900,0.000661,0.209464,0.531610,0.375634,0.165613,86.740377,461.082215,113.704806,25.937346,701.048044
