Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.000000,2.497554,0.004161,2.596383,0.000000,6.998512,0.000000,0.166857,0.171349,0.000000,0.000000,0.000441,0.245492,0.000000,0.000000,0.000000,87.319251,451.752665,122.764197,25.250093,694.954790
0.000000,0.000000,2.497547,0.003274,2.489502,0.000000,7.308886,0.000000,0.205783,0.180855,0.000000,0.000000,0.000525,0.237793,0.000000,0.000000,0.000000,87.075836,461.614781,122.756049,24.003516,694.797138
0.000000,0.000000,2.487337,0.003552,2.630851,0.000000,8.215771,0.000000,0.054275,0.165154,0.000000,0.000000,0.000363,0.239366,0.000000,0.000000,0.000000,86.203331,462.793385,104.616388,24.339929,694.711717
0.000000,0.000000,2.497184,0.004979,2.596368,0.000000,7.299091,0.000000,0.054998,0.165520,0.000000,0.000000,0.000488,0.237538,0.000000,0.000000,0.000000,87.143834,470.671558,103.775390,23.897244,694.706878
0.000000,0.000000,2.374546,0.007172,2.595892,0.000000,7.313281,0.000000,0.054211,0.166013,0.000000,0.000000,0.000308,0.221058,0.000000,0.000000,0.000000,87.267521,461.356105,122.703961,30.076324,694.568687
0.000000,0.000000,2.497568,0.003649,2.596384,0.000000,7.292075,0.000000,0.054327,0.178420,0.000000,0.000000,0.000531,0.259483,0.000000,0.000000,0.000000,87.117564,461.619180,122.785867,24.003303,694.303608
0.000000,0.000000,2.497541,0.003616,2.596382,0.000000,7.310293,0.000000,0.118446,0.166028,0.000000,0.000000,0.000523,0.237746,0.000000,0.000000,0.000000,87.069424,467.555608,122.735784,24.003668,694.290119
0.000000,0.000000,2.650833,0.003651,2.596380,0.000000,7.313616,0.000000,0.198487,0.166025,0.000000,0.000000,0.000161,0.238007,0.000000,0.000000,0.000000,86.832839,459.535758,122.689282,26.218587,694.209454
0.000000,0.000000,2.480362,0.002085,2.595707,0.000000,7.302595,0.000000,0.054393,0.165789,0.000000,0.000000,0.000257,0.237174,0.000000,0.000000,0.000000,87.161638,461.610255,122.700876,18.324393,693.837745
0.000000,0.000000,4.133580,0.002730,2.596381,0.000000,7.356471,0.000000,0.054408,0.177964,0.000000,0.000000,0.000827,0.237947,0.000000,0.000000,0.000000,85.439692,461.624283,122.711801,30.419579,693.774646
0.000000,0.000000,2.488519,0.003783,2.596381,0.000000,7.273311,0.000000,0.000000,0.168074,0.000000,0.000000,0.000584,0.238136,0.000000,0.000000,0.000000,87.231212,460.851721,122.722194,19.861281,693.713263
0.000000,0.000000,2.496699,0.000934,2.603251,0.000000,7.332226,0.000000,0.025816,0.166843,0.000000,0.000000,0.000598,0.240781,0.000000,0.000000,0.000000,87.132852,461.515969,123.153716,33.582454,693.704811
0.000000,0.000000,2.359982,0.298743,2.593540,0.000000,7.135161,0.000000,0.278103,0.170526,0.000000,0.000000,0.000487,0.229000,0.000000,0.000000,0.000000,86.934460,435.668991,122.973464,24.320403,693.615283
0.000000,0.000000,2.496165,0.155489,2.877473,0.000000,7.337853,0.000000,0.055378,0.173240,0.000000,0.000000,0.000415,0.237642,0.000000,0.000000,0.000000,86.666347,461.534514,122.278536,26.334760,693.583099
0.000000,0.000000,2.494157,0.008491,2.730626,0.000000,7.340645,0.000000,0.056357,0.166601,0.000000,0.000000,0.000536,0.214785,0.000000,0.000000,0.000000,86.987801,453.986693,122.683851,22.946935,693.558780
0.000000,0.000000,2.497531,0.003257,2.584392,0.000000,8.330084,0.000000,0.000000,0.144197,0.000000,0.000000,0.000521,0.227049,0.000000,0.000000,0.000000,86.212969,461.612525,122.716396,24.003813,693.546711
0.000000,0.000000,2.630566,0.065320,2.596381,0.000000,7.333928,0.000000,0.049618,0.165424,0.000000,0.000000,0.000439,0.237811,0.000000,0.000000,0.000000,86.920513,463.660376,122.695655,23.997803,693.341328
0.000000,0.000000,2.482155,0.016745,2.697896,0.000000,8.292416,0.000000,0.068412,0.163811,0.000000,0.000000,0.000616,0.234418,0.000000,0.000000,0.000000,86.043531,449.681040,127.884963,28.696648,692.779884
0.000000,0.000000,2.723300,0.003540,2.684445,0.000000,7.317931,0.000000,0.052525,0.166024,0.000000,0.000000,0.000585,0.238069,0.000000,0.000000,0.000000,86.813580,459.098186,122.677159,27.265540,692.735350
0.000000,0.000000,2.464560,0.008480,2.957792,0.000000,7.333134,0.000000,0.124049,0.193093,0.000000,0.000000,0.000308,0.235442,0.000000,0.000000,0.000000,86.683143,468.966940,123.028451,24.576992,692.507591
0.000000,0.000000,2.136952,0.021481,2.596712,0.000000,7.352818,0.000000,0.000000,0.164974,0.000000,0.000000,0.000188,0.235308,0.000000,0.000000,0.000000,87.491566,443.966696,122.748501,25.719149,692.445771
