Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.000000,2.456819,0.003475,2.586937,0.190411,7.655266,0.125106,0.016201,0.163281,1.517166,0.654676,0.001437,0.199351,0.361768,0.252353,0.120855,83.694897,477.274246,123.714062,24.392505,688.435039
0.000000,0.051495,2.490216,0.000000,2.653865,0.186743,7.199447,0.117910,0.011626,0.134993,1.053860,0.610988,0.001389,0.183495,0.328780,0.321445,0.043816,84.609931,453.912055,117.690132,25.703345,688.384432
0.000000,0.134720,2.492519,0.000000,2.610620,0.188381,7.254483,0.123834,0.016450,0.166822,1.186622,0.680740,0.000825,0.184719,0.291612,0.300220,0.098663,84.268773,460.753658,124.136601,24.390003,688.240764
0.050775,0.049808,2.161366,0.066888,2.529083,0.191085,7.206210,0.117396,0.014712,0.186367,1.279075,0.307419,0.000570,0.199148,0.249009,0.309078,0.079501,85.002511,465.790569,123.892083,24.490214,688.182161
0.050794,0.005337,2.710119,0.016362,2.207689,0.191078,7.253665,0.121324,0.016451,0.262328,1.210118,0.620882,0.001354,0.213369,0.232019,0.229854,0.091561,84.565697,458.594864,123.465624,20.856903,687.570463
0.049134,0.086495,2.459451,0.018929,3.182649,0.225542,7.269459,0.122275,0.016756,0.167115,0.978565,0.857966,0.000447,0.192738,0.268281,0.330920,0.074663,83.698617,462.696461,124.141441,24.670935,687.442885
0.048719,0.001215,2.378384,0.159155,2.889513,0.173888,7.325891,0.112043,0.303957,0.202524,1.164047,0.809149,0.000318,0.200551,0.201204,0.411342,0.068098,83.550000,457.043897,104.712932,24.386207,687.372601
0.050783,0.055093,2.463125,0.016798,1.736112,0.185701,7.434919,0.121054,0.011102,0.166613,1.158471,0.564627,0.001265,0.188113,0.335943,0.326208,0.073037,85.111037,463.388395,121.391140,24.215304,687.221251
0.003123,0.053449,3.074725,0.000000,3.278378,0.200700,7.209004,0.115000,0.015987,0.172752,0.398934,0.611197,0.000988,0.208531,0.291109,0.355263,0.048660,83.962201,458.173288,124.123171,24.115478,687.012764
0.000000,0.070824,2.097674,0.016736,2.614629,0.186611,7.427299,0.115503,0.016250,0.163430,1.424965,0.624079,0.001277,0.193778,0.286267,0.391402,0.086341,84.282935,455.687405,124.122290,26.209885,686.548627
0.050758,0.165763,2.364727,0.081877,2.800044,0.191081,7.478123,0.116310,0.114469,0.167158,1.202031,0.607679,0.000806,0.195888,0.385514,0.342110,0.046669,83.688993,460.052158,124.125720,26.503450,686.356764
0.050741,0.064197,2.231354,0.000000,2.580028,0.165214,7.026403,0.113434,0.006475,0.168430,1.335699,0.712339,0.001172,0.228523,0.292267,0.293195,0.085031,84.645499,459.778764,118.567036,31.120727,685.613687
