Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.053313,0.052797,3.170461,0.013196,2.586599,0.192843,7.276286,0.043639,0.015850,0.162861,0.000000,0.100057,0.001893,0.000000,0.000000,0.000000,0.000000,86.330205,464.115197,121.684301,25.884968,702.376357
0.059708,0.052787,2.467226,0.013194,2.586609,0.193228,7.286380,0.038501,0.014879,0.158856,0.000000,0.089270,0.001895,0.000000,0.000000,0.000000,0.000000,87.037467,437.601204,121.699221,24.000053,702.213887
0.053379,0.053143,2.465960,0.089433,2.586639,0.192410,7.283418,0.039919,0.016366,0.164418,0.000000,0.110862,0.001032,0.000000,0.000000,0.000000,0.000000,86.943021,462.715094,117.340413,24.178315,701.965700
0.053315,0.052800,2.467100,0.013196,2.586595,0.149518,7.276139,0.038243,0.015851,0.167386,0.000000,0.124140,0.001712,0.000000,0.000000,0.000000,0.000000,87.054006,464.115214,121.678472,23.997620,701.950032
0.053327,0.052790,2.484802,0.100567,2.587223,0.192845,7.213048,0.030907,0.015767,0.166282,0.000000,0.093837,0.001898,0.000000,0.000000,0.000000,0.000000,87.006707,463.962681,111.209723,24.008394,701.882648
0.053304,0.052778,4.653036,0.013193,2.586619,0.193026,7.258875,0.032817,0.000000,0.163856,0.000000,0.082600,0.001865,0.000000,0.000000,0.000000,0.000000,84.908032,464.115110,121.706016,24.000053,701.826924
0.053207,0.048682,2.467853,0.013255,2.828267,0.192566,7.284767,0.030552,0.193969,0.164707,0.000000,0.091464,0.001731,0.000000,0.000000,0.000000,0.000000,86.628979,450.921483,129.176932,22.166160,701.520650
0.058187,0.052999,2.466483,0.012660,2.586632,0.192793,7.260317,0.058509,0.016161,0.163827,0.000000,0.081425,0.001936,0.000000,0.000000,0.000000,0.000000,87.048071,470.473283,122.502760,24.108498,701.501840
0.066374,0.052748,2.468127,0.023139,2.783154,0.192510,7.308242,0.039700,0.015857,0.162177,0.000000,0.098659,0.001737,0.000000,0.000000,0.000000,0.000000,86.787576,464.073637,121.682615,24.635890,701.065752
0.053304,0.052785,2.931243,0.013150,2.586632,0.192989,7.712290,0.032528,0.015861,0.164512,0.000000,0.084660,0.001653,0.000000,0.000000,0.000000,0.000000,86.158393,464.052823,127.021943,26.489061,700.873672
0.057993,0.052817,2.466989,0.176876,2.586577,0.192737,7.286516,0.032651,0.015858,0.167119,0.000000,0.075980,0.001939,0.000000,0.000000,0.000000,0.000000,86.885949,464.115291,121.658871,23.997026,700.627156
0.053165,0.051554,2.929176,0.013411,2.586631,0.193017,7.419294,0.033525,0.016620,0.164666,0.000000,0.088343,0.001597,0.000000,0.000000,0.000000,0.000000,86.449001,463.980556,126.816900,26.089048,700.575555
0.053316,0.056626,2.467132,0.013196,2.586594,0.192747,7.285479,0.040925,0.363350,0.157897,0.000000,0.114554,0.001537,0.000000,0.000000,0.000000,0.000000,86.666648,464.115210,120.535768,29.640728,700.392095
0.039233,0.054998,2.682112,0.000000,2.586598,0.186997,7.281167,0.034362,0.211204,0.169345,0.000000,0.112327,0.001541,0.000000,0.000000,0.000000,0.000000,86.640117,463.929300,121.878092,24.023724,700.259783
0.053319,0.052792,2.474453,0.049219,2.586859,0.192999,7.264428,0.038631,0.000000,0.164209,0.000000,0.098227,0.001845,0.000000,0.000000,0.000000,0.000000,87.023019,464.052302,117.361242,24.003492,700.134968
0.049382,0.053124,2.819320,0.012738,2.572758,0.192765,7.288035,0.043084,0.274871,0.164081,0.000000,0.104166,0.002067,0.000000,0.000000,0.000000,0.000000,86.423609,456.941428,123.426459,24.444813,700.011206
0.070629,0.052802,4.184655,0.013196,2.586593,0.192838,7.276831,0.039598,0.015852,0.167242,0.000000,0.089314,0.001908,0.000000,0.000000,0.000000,0.000000,85.308543,464.115222,121.677223,23.997637,699.844624
