Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.042717,0.052310,3.240314,0.013470,2.591691,0.181667,7.250758,0.018694,0.043627,0.162024,1.181028,0.264798,0.000000,0.226238,0.223569,0.329692,0.047133,84.130271,464.397380,117.760196,24.000000,699.055562
0.042824,0.052188,2.461306,0.000000,2.593548,0.190853,7.303682,0.001475,0.450147,0.194513,1.101803,0.119785,0.000094,0.223498,0.269082,0.347335,0.104782,84.543085,472.234707,106.740094,25.000000,698.837139
0.000000,0.051973,2.461343,0.013265,2.594008,0.194513,6.978328,0.001202,0.011145,0.162607,1.185143,0.230495,0.000231,0.225076,0.233291,0.199779,0.043988,85.413613,460.108466,124.021126,21.000000,698.710097
0.041911,0.048113,2.461570,0.069259,2.631702,0.195463,7.549610,0.002114,0.001534,0.166211,1.032723,0.120213,0.000182,0.204946,0.245724,0.408982,0.157893,84.661851,462.177783,122.990074,27.000000,698.584864
0.014243,0.032922,2.496825,0.097702,2.594749,0.118234,7.149636,0.000696,0.007064,0.157549,1.203955,0.388084,0.000000,0.228011,0.350463,0.318926,0.080857,84.760082,460.469233,121.819882,27.000000,698.327784
0.017086,0.054328,2.872139,0.017401,2.593912,0.151639,7.239295,0.012122,0.011132,0.163413,1.193407,0.210848,0.000226,0.232830,0.306849,0.298248,0.122683,84.502441,456.414145,127.388369,25.000000,698.025676
0.042583,0.051721,2.452232,0.004679,2.584413,0.149084,8.077902,0.002984,0.011133,0.198056,1.179697,0.231176,0.000017,0.225838,0.343013,0.291541,0.100750,84.053183,425.045770,124.032377,24.000000,697.556111
0.014555,0.051747,2.465807,0.012593,2.593944,0.190532,7.207798,0.001328,0.032769,0.164526,1.185543,0.186269,0.000129,0.285412,0.347843,0.267544,0.072452,84.919207,458.441493,124.026187,22.000000,697.231299
0.000000,0.052005,2.467807,0.000000,2.593938,0.194087,7.032980,0.000444,0.361736,0.162233,1.465270,0.226134,0.000018,0.226491,0.325523,0.333854,0.009050,84.548431,433.856711,120.313929,28.000000,697.059922
0.038173,0.081109,2.469069,0.018241,2.600739,0.193287,7.229013,0.006906,0.006740,0.167140,1.159933,0.179458,0.000169,0.224194,0.297865,0.299856,0.122993,84.905116,459.993461,126.476684,24.000000,696.751790
0.013840,0.044584,2.506571,0.057603,2.627649,0.185018,7.143235,0.003307,0.114811,0.163902,1.217337,0.242587,0.000011,0.254245,0.330455,0.325344,0.103222,84.666279,447.981114,124.417572,26.000000,696.119632
0.042822,0.051914,2.461339,0.013187,2.593995,0.194527,7.147209,0.000000,0.011134,0.162806,1.185558,0.203606,0.000017,0.224447,0.295565,0.336096,0.100930,84.974850,459.840415,139.725268,24.000000,695.298848
0.042536,0.051777,2.555904,0.010468,2.602046,0.192901,7.237777,0.001989,0.099179,0.167132,1.310153,0.188043,0.000600,0.260990,0.299245,0.280391,0.099893,84.598976,460.136599,124.020780,24.000000,695.201985
0.001312,0.052281,2.398648,0.022143,2.597061,0.192293,7.241964,0.011912,0.000000,0.184230,1.165211,0.009838,0.000161,0.220786,0.236129,0.326780,0.147864,85.191389,456.327934,124.955432,24.000000,695.187581
0.042187,0.046325,2.461494,0.052128,2.804353,0.196058,7.440792,0.001710,0.002212,0.164875,0.964885,0.286640,0.000242,0.211189,0.323030,0.329581,0.169395,84.502904,460.849996,123.310342,23.000000,695.176450
0.000000,0.087023,2.461360,0.013457,2.594037,0.194329,7.212262,0.000000,0.011181,0.162282,1.136153,0.009574,0.000017,0.226980,0.313688,0.303669,0.101143,85.172845,460.047155,124.032315,24.000000,695.145161
0.000000,0.052956,2.455409,0.005166,2.587199,0.184154,7.557880,0.001670,0.210515,0.162135,1.601023,0.274635,0.000913,0.228317,0.411263,0.334934,0.099054,83.832777,451.408626,124.027266,24.000000,694.985676
0.028544,0.052492,2.492505,0.029303,2.834399,0.195738,7.353236,0.000604,0.003689,0.157575,1.208133,0.203229,0.000335,0.154379,0.313055,0.321160,0.149840,84.501783,445.716167,121.971191,28.000000,694.840074
0.005501,0.052834,2.461336,0.155997,2.594003,0.194354,7.209855,0.000423,0.001439,0.161990,1.184613,0.242300,0.000014,0.191596,0.271324,0.333677,0.072465,84.866278,460.089795,115.966741,24.000000,694.777363
0.046866,0.033026,2.411140,0.019949,2.649474,0.192911,7.213109,0.029440,0.113825,0.164699,1.191665,0.079386,0.000081,0.233390,0.377852,0.301368,0.201973,84.739844,461.591237,118.671148,23.000000,694.709836
0.000000,0.052334,2.687202,0.012737,2.594794,0.194089,7.446400,0.010642,0.067379,0.216542,0.745086,0.283952,0.000000,0.118775,0.245888,0.330497,0.135092,84.858593,455.315573,123.992866,24.000000,694.431416
0.000000,0.050897,2.466930,0.117565,2.584553,0.178579,7.036640,0.000324,0.109764,0.166911,1.300729,0.257485,0.000180,0.206552,0.256622,0.331411,0.124254,84.810603,451.045699,125.966461,26.000000,694.381167
0.042811,0.226731,2.461207,0.013056,2.592003,0.194378,7.204240,0.001120,0.011204,0.161917,1.184499,0.256432,0.000008,0.223774,0.558521,0.323384,0.100653,84.444062,460.148883,126.428914,24.000000,694.044209
0.000000,0.052441,2.457388,0.000000,2.662666,0.168373,7.730482,0.001692,0.010675,0.163911,1.440913,0.402017,0.000047,0.225383,0.305528,0.330517,0.103184,83.944782,457.951381,122.949876,24.000000,693.059102
0.041723,0.051776,2.802822,0.002900,2.510243,0.189457,7.313123,0.000000,0.118330,0.177941,1.155626,0.221879,0.000028,0.210788,0.333595,0.280508,0.098830,84.490430,460.130895,124.045423,24.000000,692.917012
0.029942,0.017360,2.573096,0.148637,2.512715,0.182314,7.206742,0.002234,0.061781,0.167681,0.937791,0.065844,0.000018,0.231640,0.317273,0.332459,0.076345,85.136128,457.689716,123.924253,20.000000,692.637138
0.019763,0.053382,2.796383,0.013395,3.134375,0.194379,7.208728,0.000689,0.196360,0.161902,1.185005,0.246896,0.000013,0.235054,0.252272,0.332414,0.058662,83.910329,460.111651,112.656150,24.000000,692.328511
